,year,station_id,stationname,num_lines,line,Latitude,Longitude,rides,prior_rides,ride_dif,rltv_ride_dif
1516,2011,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,973049.0,898528.0,74521.0,0.0829367587877
1658,2012,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,1021228.0,973049.0,48179.0,0.0495134366306
1801,2013,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,1044429.0,1021228.0,23201.0,0.0227187268661
1944,2014,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,935506.0,1044429.0,-108923.0,-0.104289520877
2087,2015,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,933748.0,935506.0,-1758.0,-0.00187919692658
2231,2016,41150,Kedzie-Midway,1.0,ORANGE,41.804236,-87.704406,1042853.14286,933748.0,109105.14285714284,0.116846454137
248,2002,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,458595.0,499986.0,-41391.0,-0.0827843179609
389,2003,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,449645.0,458595.0,-8950.0,-0.0195161307908
530,2004,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,500460.0,449645.0,50815.0,0.113011375641
671,2005,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,645712.0,500460.0,145252.0,0.290236981977
812,2006,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,805374.0,645712.0,159662.0,0.247265034566
953,2007,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1030100.0,805374.0,224726.0,0.279033095183
1094,2008,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1225362.0,1030100.0,195262.0,0.189556353752
1235,2009,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1186882.0,1225362.0,-38480.0,-0.0314029650014
1376,2010,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1204806.0,1186882.0,17924.0,0.0151017540076
1517,2011,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1294248.0,1204806.0,89442.0,0.0742376780992
1659,2012,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1257206.0,1294248.0,-37042.0,-0.0286204807734
1802,2013,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1257128.0,1257206.0,-78.0,-6.2042338328e-05
1945,2014,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1180663.0,1257128.0,-76465.0,-0.0608251506609
2088,2015,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1215270.0,1180663.0,34607.0,0.0293114970148
2232,2016,41160,Clinton-Lake,2.0,MULTI,41.885678,-87.641782,1211581.71429,1215270.0,-3688.285714285681,-0.00303495166859
249,2002,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1334796.0,1430803.0,-96007.0,-0.0671000829604
390,2003,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1330200.0,1334796.0,-4596.0,-0.00344322278461
531,2004,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1285377.0,1330200.0,-44823.0,-0.0336964366261
672,2005,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1263091.0,1285377.0,-22286.0,-0.0173381039182
813,2006,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1257368.0,1263091.0,-5723.0,-0.0045309482848
954,2007,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1274774.0,1257368.0,17406.0,0.0138432026264
1095,2008,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1338392.0,1274774.0,63618.0,0.0499053165502
1236,2009,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1328041.0,1338392.0,-10351.0,-0.00773390755474
1377,2010,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1341153.0,1328041.0,13112.0,0.00987318915606
1518,2011,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1296198.0,1341153.0,-44955.0,-0.0335196655415
1660,2012,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1261257.0,1296198.0,-34941.0,-0.0269565297894
1803,2013,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,636066.0,1261257.0,-625191.0,-0.49568882472
1946,2014,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1215095.0,636066.0,579029.0,0.910328487924
2089,2015,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1252813.0,1215095.0,37718.0,0.0310411943099
2233,2016,41170,Garfield-Dan Ryan,1.0,RED,41.79542,-87.631157,1189522.28571,1252813.0,-63290.71428571432,-0.0505188837326
250,2002,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,503843.0,497081.0,6762.0,0.013603416747
391,2003,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,495414.0,503843.0,-8429.0,-0.0167294176956
532,2004,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,462072.0,495414.0,-33342.0,-0.0673012874081
673,2005,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,469727.0,462072.0,7655.0,0.0165666822487
814,2006,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,495482.0,469727.0,25755.0,0.0548297202418
955,2007,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,600801.0,495482.0,105319.0,0.212558680235
1096,2008,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,547106.0,600801.0,-53695.0,-0.0893723545733
1237,2009,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,570465.0,547106.0,23359.0,0.0426955653932
1378,2010,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,591280.0,570465.0,20815.0,0.0364877775148
1519,2011,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,620074.0,591280.0,28794.0,0.0486977404952
1661,2012,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,635663.0,620074.0,15589.0,0.0251405477411
1804,2013,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,687578.0,635663.0,51915.0,0.0816706336534
1947,2014,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,673561.0,687578.0,-14017.0,-0.0203860507462
2090,2015,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,645571.0,673561.0,-27990.0,-0.0415552563168
2234,2016,41180,Kedzie-Brown,1.0,BROWN,41.965996,-87.708821,648702.857143,645571.0,3131.8571428571595,0.00485129775479
251,2002,41190,Jarvis,1.0,RED,42.015876,-87.669092,467260.0,481219.0,-13959.0,-0.0290075828261
392,2003,41190,Jarvis,1.0,RED,42.015876,-87.669092,461903.0,467260.0,-5357.0,-0.0114647091555
533,2004,41190,Jarvis,1.0,RED,42.015876,-87.669092,433733.0,461903.0,-28170.0,-0.0609868305683
674,2005,41190,Jarvis,1.0,RED,42.015876,-87.669092,414543.0,433733.0,-19190.0,-0.0442438089793
815,2006,41190,Jarvis,1.0,RED,42.015876,-87.669092,423542.0,414543.0,8999.0,0.0217082425707
956,2007,41190,Jarvis,1.0,RED,42.015876,-87.669092,434617.0,423542.0,11075.0,0.0261485283632
1097,2008,41190,Jarvis,1.0,RED,42.015876,-87.669092,499827.0,434617.0,65210.0,0.150040150293
1238,2009,41190,Jarvis,1.0,RED,42.015876,-87.669092,494819.0,499827.0,-5008.0,-0.0100194667355
1379,2010,41190,Jarvis,1.0,RED,42.015876,-87.669092,484488.0,494819.0,-10331.0,-0.0208783413733
1520,2011,41190,Jarvis,1.0,RED,42.015876,-87.669092,504492.0,484488.0,20004.0,0.0412889483331
1662,2012,41190,Jarvis,1.0,RED,42.015876,-87.669092,469321.0,504492.0,-35171.0,-0.0697156743814
1805,2013,41190,Jarvis,1.0,RED,42.015876,-87.669092,528030.0,469321.0,58709.0,0.125093486121
1948,2014,41190,Jarvis,1.0,RED,42.015876,-87.669092,571617.0,528030.0,43587.0,0.0825464462246
2091,2015,41190,Jarvis,1.0,RED,42.015876,-87.669092,581445.0,571617.0,9828.0,0.0171933304993
2235,2016,41190,Jarvis,1.0,RED,42.015876,-87.669092,570445.714286,581445.0,-10999.285714285797,-0.0189171559035
252,2002,41200,Argyle,1.0,RED,41.973453,-87.65853,883737.0,897187.0,-13450.0,-0.0149913005873
393,2003,41200,Argyle,1.0,RED,41.973453,-87.65853,844385.0,883737.0,-39352.0,-0.0445290850106
534,2004,41200,Argyle,1.0,RED,41.973453,-87.65853,804123.0,844385.0,-40262.0,-0.0476820407752
675,2005,41200,Argyle,1.0,RED,41.973453,-87.65853,818838.0,804123.0,14715.0,0.0182994392649
816,2006,41200,Argyle,1.0,RED,41.973453,-87.65853,844840.0,818838.0,26002.0,0.0317547549088
957,2007,41200,Argyle,1.0,RED,41.973453,-87.65853,780367.0,844840.0,-64473.0,-0.0763138582453
1098,2008,41200,Argyle,1.0,RED,41.973453,-87.65853,819176.0,780367.0,38809.0,0.0497317287891
1239,2009,41200,Argyle,1.0,RED,41.973453,-87.65853,852207.0,819176.0,33031.0,0.0403222262371
1380,2010,41200,Argyle,1.0,RED,41.973453,-87.65853,875751.0,852207.0,23544.0,0.0276270906012
1521,2011,41200,Argyle,1.0,RED,41.973453,-87.65853,938088.0,875751.0,62337.0,0.0711811919141
1663,2012,41200,Argyle,1.0,RED,41.973453,-87.65853,867732.0,938088.0,-70356.0,-0.0749993604012
1806,2013,41200,Argyle,1.0,RED,41.973453,-87.65853,976106.0,867732.0,108374.0,0.124893400266
1949,2014,41200,Argyle,1.0,RED,41.973453,-87.65853,1079365.0,976106.0,103259.0,0.105786666612
2092,2015,41200,Argyle,1.0,RED,41.973453,-87.65853,1078620.0,1079365.0,-745.0,-0.000690220638987
2236,2016,41200,Argyle,1.0,RED,41.973453,-87.65853,1057390.28571,1078620.0,-21229.71428571432,-0.0196822924531
253,2002,41210,Wellington,2.0,MULTI,41.936033,-87.653266,714638.0,706472.0,8166.0,0.0115588445119
394,2003,41210,Wellington,2.0,MULTI,41.936033,-87.653266,701801.0,714638.0,-12837.0,-0.0179629406777
535,2004,41210,Wellington,2.0,MULTI,41.936033,-87.653266,687053.0,701801.0,-14748.0,-0.0210145041116
676,2005,41210,Wellington,2.0,MULTI,41.936033,-87.653266,726058.0,687053.0,39005.0,0.0567714572238
817,2006,41210,Wellington,2.0,MULTI,41.936033,-87.653266,741278.0,726058.0,15220.0,0.0209625126367
958,2007,41210,Wellington,2.0,MULTI,41.936033,-87.653266,990986.0,741278.0,249708.0,0.336861474373
1099,2008,41210,Wellington,2.0,MULTI,41.936033,-87.653266,287986.0,990986.0,-703000.0,-0.709394481859
1240,2009,41210,Wellington,2.0,MULTI,41.936033,-87.653266,263070.0,287986.0,-24916.0,-0.0865180946296
1381,2010,41210,Wellington,2.0,MULTI,41.936033,-87.653266,735460.0,263070.0,472390.0,1.79568175771
1522,2011,41210,Wellington,2.0,MULTI,41.936033,-87.653266,857276.0,735460.0,121816.0,0.165632393332
1664,2012,41210,Wellington,2.0,MULTI,41.936033,-87.653266,897070.0,857276.0,39794.0,0.0464191228962
1807,2013,41210,Wellington,2.0,MULTI,41.936033,-87.653266,927500.0,897070.0,30430.0,0.033921544584
1950,2014,41210,Wellington,2.0,MULTI,41.936033,-87.653266,936790.0,927500.0,9290.0,0.0100161725067
2093,2015,41210,Wellington,2.0,MULTI,41.936033,-87.653266,908573.0,936790.0,-28217.0,-0.030120944929
2237,2016,41210,Wellington,2.0,MULTI,41.936033,-87.653266,933384.0,908573.0,24811.0,0.0273076571723
254,2002,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3225855.0,3134523.0,91332.0,0.0291374477074
395,2003,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3254355.0,3225855.0,28500.0,0.00883486703525
536,2004,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3242275.0,3254355.0,-12080.0,-0.00371194906518
677,2005,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3345646.0,3242275.0,103371.0,0.031882243178
818,2006,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3463690.0,3345646.0,118044.0,0.0352828721269
959,2007,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3496683.0,3463690.0,32993.0,0.00952539055169
1100,2008,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3563740.0,3496683.0,67057.0,0.0191773174749
1241,2009,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3694284.0,3563740.0,130544.0,0.0366311796035
1382,2010,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,3984561.0,3694284.0,290277.0,0.0785746304291
1523,2011,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4261937.0,3984561.0,277376.0,0.0696126875709
1665,2012,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4419350.0,4261937.0,157413.0,0.0369346144722
1808,2013,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4314122.0,4419350.0,-105228.0,-0.0238107413986
1951,2014,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4154909.0,4314122.0,-159213.0,-0.0369050759343
2094,2015,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4233730.0,4154909.0,78821.0,0.0189705719187
2238,2016,41220,Fullerton,3.0,MULTI,41.925051,-87.652866,4208804.57143,4233730.0,-24925.428571429104,-0.00588734486409
255,2002,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,960892.0,833311.0,127581.0,0.153101303115
396,2003,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,944414.0,960892.0,-16478.0,-0.01714864938
537,2004,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,914934.0,944414.0,-29480.0,-0.0312151238758
678,2005,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,915344.0,914934.0,410.0,0.000448119755086
819,2006,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,894366.0,915344.0,-20978.0,-0.0229181597301
960,2007,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,917799.0,894366.0,23433.0,0.0262006829419
1101,2008,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1002788.0,917799.0,84989.0,0.092600885379
1242,2009,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1023218.0,1002788.0,20430.0,0.0203731995197
1383,2010,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1083824.0,1023218.0,60606.0,0.0592307797556
1524,2011,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1091155.0,1083824.0,7331.0,0.00676401334534
1666,2012,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1065207.0,1091155.0,-25948.0,-0.0237803061893
1809,2013,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,526057.0,1065207.0,-539150.0,-0.50614575383
1952,2014,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1038641.0,526057.0,512584.0,0.974388706927
2095,2015,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1092041.0,1038641.0,53400.0,0.0514133372359
2239,2016,41230,47th-Dan Ryan,1.0,RED,41.810318,-87.63094,1046749.71429,1092041.0,-45291.2857142858,-0.0414739791952
256,2002,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,734529.0,743148.0,-8619.0,-0.011597958953
397,2003,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,727415.0,734529.0,-7114.0,-0.00968511794633
538,2004,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,742612.0,727415.0,15197.0,0.020891788044
679,2005,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,770894.0,742612.0,28282.0,0.0380844909589
820,2006,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,772010.0,770894.0,1116.0,0.00144766984825
961,2007,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,739568.0,772010.0,-32442.0,-0.0420227717258
1102,2008,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,772720.0,739568.0,33152.0,0.0448261687904
1243,2009,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,737728.0,772720.0,-34992.0,-0.04528419091
1384,2010,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,751641.0,737728.0,13913.0,0.0188592543593
1525,2011,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,796966.0,751641.0,45325.0,0.0603013938835
1667,2012,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,850504.0,796966.0,53538.0,0.0671772697957
1810,2013,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,879905.0,850504.0,29401.0,0.0345689144319
1953,2014,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,876226.0,879905.0,-3679.0,-0.00418113319051
2096,2015,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,949756.0,876226.0,73530.0,0.0839167064205
2240,2016,41240,Addison-O'Hare,1.0,BLUE,41.94738,-87.71906,821605.714286,949756.0,-128150.2857142858,-0.13492969322
257,2002,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,286423.0,296964.0,-10541.0,-0.0354958850231
398,2003,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,285009.0,286423.0,-1414.0,-0.00493675438076
539,2004,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,279410.0,285009.0,-5599.0,-0.0196449936669
680,2005,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,279890.0,279410.0,480.0,0.00171790558677
821,2006,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,268068.0,279890.0,-11822.0,-0.0422380220801
962,2007,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,253734.0,268068.0,-14334.0,-0.0534715072295
1103,2008,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,282515.0,253734.0,28781.0,0.113429812323
1244,2009,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,265188.0,282515.0,-17327.0,-0.0613312567474
1385,2010,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,264493.0,265188.0,-695.0,-0.00262078223751
1526,2011,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,286007.0,264493.0,21514.0,0.0813405269705
1668,2012,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,274269.0,286007.0,-11738.0,-0.0410409535431
1811,2013,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,268689.0,274269.0,-5580.0,-0.0203449897728
1954,2014,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,265482.0,268689.0,-3207.0,-0.0119357323895
2097,2015,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,260517.0,265482.0,-4965.0,-0.0187018328926
2241,2016,41250,Central-Evanston,1.0,PURPLE,42.063987,-87.685617,246164.571429,260517.0,-14352.42857142858,-0.0550920998301
258,2002,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,575081.0,545548.0,29533.0,0.054134558279
399,2003,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,574587.0,575081.0,-494.0,-0.000859009426498
540,2004,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,554446.0,574587.0,-20141.0,-0.0350530032876
681,2005,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,577906.0,554446.0,23460.0,0.0423125065381
822,2006,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,614267.0,577906.0,36361.0,0.0629185369247
963,2007,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,643361.0,614267.0,29094.0,0.0473637685241
1104,2008,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,653775.0,643361.0,10414.0,0.0161868686476
1245,2009,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,639705.0,653775.0,-14070.0,-0.0215211655386
1386,2010,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,619734.0,639705.0,-19971.0,-0.0312190775436
1527,2011,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,636065.0,619734.0,16331.0,0.0263516282792
1669,2012,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,634602.0,636065.0,-1463.0,-0.0023000793944
1812,2013,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,618253.0,634602.0,-16349.0,-0.0257626039628
1955,2014,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,643394.0,618253.0,25141.0,0.0406645822988
2098,2015,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,642808.0,643394.0,-586.0,-0.000910794940581
2242,2016,41260,Austin-Lake,1.0,GREEN,41.887293,-87.774135,586189.714286,642808.0,-56618.2857142858,-0.0880796220867
259,2002,41270,43rd,1.0,GREEN,41.816462,-87.619021,238802.0,247990.0,-9188.0,-0.0370498810436
400,2003,41270,43rd,1.0,GREEN,41.816462,-87.619021,249123.0,238802.0,10321.0,0.0432199060309
541,2004,41270,43rd,1.0,GREEN,41.816462,-87.619021,248366.0,249123.0,-757.0,-0.00303865961794
682,2005,41270,43rd,1.0,GREEN,41.816462,-87.619021,264892.0,248366.0,16526.0,0.0665388982389
823,2006,41270,43rd,1.0,GREEN,41.816462,-87.619021,289439.0,264892.0,24547.0,0.0926679552421
964,2007,41270,43rd,1.0,GREEN,41.816462,-87.619021,299540.0,289439.0,10101.0,0.0348985451166
1105,2008,41270,43rd,1.0,GREEN,41.816462,-87.619021,302411.0,299540.0,2871.0,0.00958469653469
1246,2009,41270,43rd,1.0,GREEN,41.816462,-87.619021,297581.0,302411.0,-4830.0,-0.0159716412432
1387,2010,41270,43rd,1.0,GREEN,41.816462,-87.619021,311811.0,297581.0,14230.0,0.0478189131699
1528,2011,41270,43rd,1.0,GREEN,41.816462,-87.619021,328021.0,311811.0,16210.0,0.0519866201
1670,2012,41270,43rd,1.0,GREEN,41.816462,-87.619021,333128.0,328021.0,5107.0,0.0155691251475
1813,2013,41270,43rd,1.0,GREEN,41.816462,-87.619021,412299.0,333128.0,79171.0,0.237659398189
1956,2014,41270,43rd,1.0,GREEN,41.816462,-87.619021,363283.0,412299.0,-49016.0,-0.118884595888
2099,2015,41270,43rd,1.0,GREEN,41.816462,-87.619021,354285.0,363283.0,-8998.0,-0.0247685688568
2243,2016,41270,43rd,1.0,GREEN,41.816462,-87.619021,331572.0,354285.0,-22713.0,-0.0641094034464
260,2002,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1861212.0,2029222.0,-168010.0,-0.0827952781904
401,2003,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1853547.0,1861212.0,-7665.0,-0.0041182842148
542,2004,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1871866.0,1853547.0,18319.0,0.00988321310439
683,2005,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1914857.0,1871866.0,42991.0,0.0229669217775
824,2006,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1963254.0,1914857.0,48397.0,0.025274472193
965,2007,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1853624.0,1963254.0,-109630.0,-0.0558409660696
1106,2008,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1930730.0,1853624.0,77106.0,0.0415974329206
1247,2009,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1830296.0,1930730.0,-100434.0,-0.0520186665147
1388,2010,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,1816265.0,1830296.0,-14031.0,-0.00766597315407
1529,2011,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2001758.0,1816265.0,185493.0,0.102128819308
1671,2012,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2073406.0,2001758.0,71648.0,0.0357925383588
1814,2013,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2106782.0,2073406.0,33376.0,0.0160971850183
1957,2014,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2136019.0,2106782.0,29237.0,0.0138775630322
2100,2015,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2173168.0,2136019.0,37149.0,0.0173916992311
2244,2016,41280,Jefferson Park,1.0,BLUE,41.970634,-87.760892,2161158.85714,2173168.0,-12009.14285714319,-0.00552609961915
261,2002,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1182795.0,1242173.0,-59378.0,-0.04780171522
402,2003,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1163893.0,1182795.0,-18902.0,-0.0159807912614
543,2004,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1091477.0,1163893.0,-72416.0,-0.062218777843
684,2005,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1086182.0,1091477.0,-5295.0,-0.00485122453336
825,2006,41290,Kimball,1.0,BROWN,41.967901,-87.713065,852059.0,1086182.0,-234123.0,-0.215546749992
966,2007,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1015057.0,852059.0,162998.0,0.191298959344
1107,2008,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1124397.0,1015057.0,109340.0,0.107718088738
1248,2009,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1185353.0,1124397.0,60956.0,0.0542121688336
1389,2010,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1231345.0,1185353.0,45992.0,0.0388002561262
1530,2011,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1300608.0,1231345.0,69263.0,0.0562498731062
1672,2012,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1323826.0,1300608.0,23218.0,0.0178516509202
1815,2013,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1277970.0,1323826.0,-45856.0,-0.034638993342
1958,2014,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1331694.0,1277970.0,53724.0,0.0420385455058
2101,2015,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1304805.0,1331694.0,-26889.0,-0.0201915755421
2245,2016,41290,Kimball,1.0,BROWN,41.967901,-87.713065,1290624.0,1304805.0,-14181.0,-0.0108682906641
262,2002,41300,Loyola,1.0,RED,42.001073,-87.661061,1627959.0,1587318.0,40641.0,0.0256035652591
403,2003,41300,Loyola,1.0,RED,42.001073,-87.661061,1579565.0,1627959.0,-48394.0,-0.0297267928738
544,2004,41300,Loyola,1.0,RED,42.001073,-87.661061,1560410.0,1579565.0,-19155.0,-0.0121267564171
685,2005,41300,Loyola,1.0,RED,42.001073,-87.661061,1599079.0,1560410.0,38669.0,0.0247813074769
826,2006,41300,Loyola,1.0,RED,42.001073,-87.661061,1586427.0,1599079.0,-12652.0,-0.0079120543763
967,2007,41300,Loyola,1.0,RED,42.001073,-87.661061,1490705.0,1586427.0,-95722.0,-0.0603381056929
1108,2008,41300,Loyola,1.0,RED,42.001073,-87.661061,1573868.0,1490705.0,83163.0,0.0557876977672
1249,2009,41300,Loyola,1.0,RED,42.001073,-87.661061,1660049.0,1573868.0,86181.0,0.0547574510696
1390,2010,41300,Loyola,1.0,RED,42.001073,-87.661061,1727215.0,1660049.0,67166.0,0.0404602514745
1531,2011,41300,Loyola,1.0,RED,42.001073,-87.661061,1782326.0,1727215.0,55111.0,0.0319074348011
1673,2012,41300,Loyola,1.0,RED,42.001073,-87.661061,1841149.0,1782326.0,58823.0,0.0330035021651
1816,2013,41300,Loyola,1.0,RED,42.001073,-87.661061,1815166.0,1841149.0,-25983.0,-0.0141123830825
1959,2014,41300,Loyola,1.0,RED,42.001073,-87.661061,1827686.0,1815166.0,12520.0,0.00689744078503
2102,2015,41300,Loyola,1.0,RED,42.001073,-87.661061,1821379.0,1827686.0,-6307.0,-0.00345081157267
